CUSTOMERID,CUST_CONSTTYPE_ID,CUST_CATEGORYID,PROFESSION,AGE,SEX,MARITAL_STATUS,QUALIFICATION,NO_OF_DEPENDENT,OCCUPATION,POSITION,GROSS_INCOME,PRE_JOBYEARS,NETTAKEHOMEINCOME,BRANCH_PINCODE
12007191,1,4,,39,F,M,UG,3,,,60051.83,,60051.83,602001
12007053,1,4,,30,F,M,UG,1,,,1.50,,1.50,0
12007055,1,4,,38,M,M,UG,0,,,135116.62,,135116.62,641002
12007194,1,4,,48,M,M,GRAD,0,,,282477.56,,282477.56,411005
12007195,1,4,,37,M,S,UG,2,,,1157398.97,,1157398.97,600017
12007047,1,4,,40,F,M,OTHERS,0,,,1.50,,1.50,639001
12033877,1,4,,28,M,M,UG,1,,,52545.35,,52545.35,605005
12007196,1,4,,41,M,M,UG,0,,,117851.72,,117851.72,625010
12007197,1,4,,43,M,M,GRAD,3,,,55547.94,,55547.94,600017
12007198,1,4,,39,M,M,UG,0,,,55547.94,,55547.94,641002
12007056,1,4,,35,M,M,GRAD,0,,,81069.97,,81069.97,641002
12007199,1,4,,44,M,M,UG,0,,,182456.98,,182456.98,411005
12007201,1,5,,29,M,M,UG,0,,,44583.98,0,44583.98,600017
12007202,1,5,,58,M,M,OTHERS,0,,,73180.66,0,73180.66,636004
12007203,1,4,,42,M,M,GRAD,0,,,900059.37,,900059.36,400070
12007059,4,8,,,,,,,,,0.00,,0.00,#N/A
12007205,1,5,,30,M,M,GRAD,0,,,54453.50,2,54453.50,500034
12007204,1,4,,50,M,M,UG,3,,,45038.87,,45038.87,0
12007207,1,4,,51,M,M,UG,3,,,40835.25,,40835.25,0
12007213,1,4,,29,M,M,UG,0,,,96082.93,,96082.93,520003
12007214,1,4,,36,F,M,UG,0,,,47621.10,,47621.10,500034
12007212,1,4,,47,M,M,OTHERS,0,,,49843.02,,49843.02,636004
12007060,1,4,,35,M,M,UG,2,,,925049.62,,925049.62,380015
12007061,1,4,,35,M,M,UG,2,,,925049.62,,925049.62,380015
12007062,1,5,,30,M,M,POSTGRAD,0,,,41027.41,,41027.41,500034
12007063,1,4,,35,M,M,UG,2,,,925049.62,,925049.62,380015
12007215,1,4,,32,M,M,UG,3,,,109294.33,,109294.33,613009
12007208,1,4,,31,F,M,UG,1,,,62123.62,,62123.62,0
12007210,1,4,,44,M,M,UG,3,,,39033.69,,39033.69,0
12007209,1,4,,57,M,M,UG,2,,,39784.34,,39784.34,0
12007211,1,4,,26,M,S,UG,0,,,70407.77,,70407.77,632007
12007069,1,4,,,,,,,,,0.00,,0.00,#N/A
12007216,1,5,,47,M,M,POSTGRAD,1,,,113367.35,0,113367.35,380015
12007217,1,5,,26,M,S,GRAD,2,,,26374.76,0,26374.76,632007
12007219,1,5,,52,F,M,GRAD,0,,,106441.87,,106441.87,500034
12007220,1,4,,72,M,M,GRAD,0,,,198669.48,,198669.48,110001
12007221,1,4,,53,M,M,GRAD,1,,,29655.59,,29655.60,110001
12007222,1,5,,38,M,M,OTHERS,3,,,63356.18,11,63356.18,600017
12007225,1,4,,43,M,M,GRAD,2,,,514494.07,,514494.07,600017
12007226,1,4,,27,M,M,GRAD,0,,,84268.86,,84268.86,400070
12007227,1,5,,53,M,M,GRAD,3,,,107084.43,0,107084.43,620017
12007228,1,5,,30,M,M,UG,0,,,39743.05,,39743.05,380015
12007229,1,5,,45,M,M,UG,0,,OTH,88902.23,4,88902.23,500034
12007223,1,4,,38,M,M,UG,0,,,131941.38,,131941.38,500034
12007231,1,4,,55,M,M,POSTGRAD,0,,,59751.20,,59751.20,560095
12007218,1,4,,31,M,M,UG,1,,,42336.54,,42336.54,639001
12007232,1,4,,47,M,M,UG,0,,,63871.13,,63871.13,628002
12007224,1,5,,37,M,M,GRAD,0,,,43813.82,0,43813.82,500034
12007233,1,4,,46,M,M,ENG,2,,,283744.91,,283744.91,620017
12007235,1,5,,25,M,S,GRAD,0,,,48206.61,1,48206.61,560095
12007234,1,5,,42,M,M,UG,0,,,65085.68,,65085.68,624003
12007236,1,4,,31,M,M,PRF,3,,,100612.34,,100612.34,600053
12007237,1,5,,39,F,M,OTHERS,0,,,52182.04,,52182.04,625010
12007238,1,5,,48,M,M,UG,0,,,77558.44,0,77558.44,395002
12007239,1,5,,39,M,M,GRAD,0,,,81145.04,,81145.04,411005
12007241,1,4,,27,M,S,PRF,0,,,95448.66,,95448.66,400070
12007240,1,5,,29,M,M,GRAD,0,,AST,81530.87,0,81530.87,500034
12007242,1,5,,26,M,S,GRAD,0,,,22998.35,,22998.35,641002
12007243,1,5,,44,M,M,UG,0,,OTH,53513.69,0,53513.69,500034
12007244,1,4,,45,M,M,UG,0,,,34327.25,,34327.25,395002
12007245,1,5,,34,M,M,GRAD,0,,,31677.34,,31677.34,520003
12007246,1,4,,55,M,M,GRAD,0,,,68220.50,,68220.51,400070
12007248,1,4,,44,M,M,UG,0,,,37682.52,,37682.52,627005
12007249,1,5,,37,M,M,PRF,2,,,150548.44,,150548.44,600017
12007250,1,4,,48,M,M,GRAD,1,,,1358212.30,,1358212.30,110001
12007251,1,5,,34,F,S,GRAD,0,,,39219.85,8,39219.85,500034
12007252,1,5,,63,M,M,GRAD,0,,,92329.69,4,92329.69,400070
12007254,1,4,,47,M,M,UG,0,,,78818.03,,78818.03,641002
12007258,1,5,,31,M,M,GRAD,0,,,36203.75,3,36203.75,560095
12007257,1,4,,31,M,M,GRAD,4,,,86925.03,,86925.03,602001
12007260,1,4,,52,M,M,GRAD,3,,,59108.52,,59108.52,380015
12007261,1,4,,46,M,M,UG,0,,,57950.02,,57950.02,500034
12007259,1,4,,31,M,M,UG,0,,,89874.82,,89874.82,395002
12007263,1,5,,58,F,M,GRAD,2,,,142429.43,0,142429.43,600017
12007265,1,4,,43,M,M,UG,0,,,68287.94,,68287.94,500034
12007262,1,4,,53,M,M,UG,2,,,40534.99,,40534.99,620017
12007266,1,4,,47,M,M,GRAD,0,,,74079.94,,74079.94,411005
12033878,1,4,,46,M,M,GRAD,2,,,206066.86,,206066.86,110001
12007267,1,4,,30,M,M,UG,0,,,211628.66,,211628.66,411005
12007268,1,5,,47,M,M,POSTGRAD,0,,,59430.30,,59430.30,627005
12007269,1,4,,44,M,M,GRAD,2,,,52316.78,,52316.78,110001
12007270,1,4,,46,M,M,UG,0,,,51794.71,,51794.71,641002
12007271,1,4,,26,M,M,UG,0,,,65172.26,,65172.25,395002
12007272,1,4,,48,M,M,ENG,0,,,226038.29,,226038.29,400070
12007275,1,5,,28,M,S,PRF,0,,,99085.52,0,99085.52,380015
12007277,1,5,,39,M,M,GRAD,0,,,86699.83,18,86699.83,400070
12007278,1,5,,57,M,M,UG,0,,,103344.70,0,103344.70,500034
12007279,1,5,,58,F,M,UG,1,,COO,103326.68,0,103326.68,570009
12007280,1,4,,32,M,M,UG,0,,,85573.86,,85573.86,641601
12007274,2,8,,,,,,0,,,0.00,,0.00,380015
12007281,1,4,,51,M,M,UG,0,,,208925.83,,208925.83,411005
12007284,1,4,,42,M,M,GRAD,0,,,30626.43,,30626.43,628002
12007285,1,4,,38,M,M,MAT,0,,,33864.55,,33864.54,400070
12007286,1,4,,49,M,M,UG,2,,,80541.52,,80541.52,570009
12007289,1,5,,26,M,M,UG,0,,,42160.89,,42160.89,380015
12007288,1,4,,25,M,M,UG,0,,,87282.97,,87282.96,411005
12007290,1,4,,35,M,M,UG,3,,,155571.78,,155571.78,600053
12007291,1,5,,35,M,M,POSTGRAD,0,,,69359.87,0,69359.87,500034
12007293,1,4,,56,M,M,GRAD,0,,,3514790.56,,3514790.56,411005
12007294,1,4,,44,M,M,OTHERS,0,,,54797.30,,54797.30,625010
12033879,1,4,,32,M,M,POSTGRAD,0,,,51354.83,0,51354.83,500034
12007295,1,4,,50,M,M,UG,0,,,127484.03,,127484.03,500034
12033880,1,4,,40,M,M,GRAD,0,,,103036.18,,103036.18,400070
12007296,1,4,,34,M,M,UG,2,,,102088.11,,102088.11,613009
12007297,1,4,,39,M,M,UG,0,,,169520.32,,169520.32,500034
12007298,1,4,,34,M,M,UG,2,,,102088.11,,102088.11,613009
12007300,1,5,,34,F,M,UG,2,,,25978.42,0,25978.42,560095
12007301,1,4,,24,M,S,UG,0,,,37982.78,,37982.78,628002
12007302,1,4,,50,M,M,UG,3,,,85752.51,,85752.51,600017
12007303,1,5,,42,M,M,UG,0,,MGR,43537.58,15,43537.58,500034
12007304,1,4,,37,M,M,GRAD,3,,,180155.50,,180155.50,620017
12007306,1,5,,31,M,M,POSTGRAD,2,,,90828.40,9,90828.40,302001
12007305,1,5,,52,M,M,GRAD,5,,,37437.81,13,37437.81,632007
12007307,1,4,,37,M,M,UG,3,,,100219.00,,100219.00,632007
12007308,1,4,,37,M,M,UG,0,,,273167.41,,273167.40,400070
12007310,1,4,,43,M,M,GRAD,0,,,792716.34,,792716.34,400070
12007309,1,4,,39,M,M,GRAD,0,,,54768.02,,54768.02,411005
12007311,1,4,,45,F,M,PRF,0,,,74693.47,,74693.47,400070
12007312,1,4,,55,M,M,UG,0,,,69975.40,,69975.40,628002
12007314,1,5,,27,M,M,GRAD,2,,OTH,34980.19,0,34980.19,600053
12007315,1,4,,25,M,S,OTHERS,3,,,112879.43,,112879.43,600053
12007316,1,5,,43,M,M,UG,0,,OTH,46537.17,0,46537.17,500034
12007317,1,4,,35,M,M,UG,3,,,69392.89,,69392.89,560095
12007318,1,5,,34,M,M,UG,0,,,27338.60,0,27338.60,635109
12007321,1,5,,44,F,M,POSTGRAD,0,,,56804.53,0,56804.53,605005
12007320,1,4,,45,M,M,UG,4,,,109444.46,,109444.46,620017
12007319,1,4,,34,F,M,POSTGRAD,0,,,1.50,,1.50,500034
12007322,1,4,,40,M,M,UG,3,,,79108.79,,79108.79,635109
12007324,1,4,,29,M,M,UG,2,,,36631.62,,36631.62,639001
12007325,1,4,,33,M,M,UG,2,,,67558.31,,67558.31,639001
12007326,1,5,,45,F,M,GRAD,0,,OTH,137943.56,10,137943.56,500034
12007327,1,5,,48,M,M,UG,0,,,18138.66,6,18138.66,500034
12007329,1,4,,40,M,M,UG,0,,,121637.99,,121637.99,500034
12007328,1,4,,55,M,M,UG,1,,,190289.24,,190289.24,600017
12007330,1,5,,39,M,M,POSTGRAD,0,,,84823.21,14,84823.21,530016
12007332,1,5,,56,M,M,UG,0,,,39044.20,0,39044.20,560095
12007333,1,4,,35,F,M,GRAD,0,,,133615.33,,133615.33,380015
12007334,1,4,,41,M,M,POSTGRAD,0,,,88927.76,,88927.76,627005
12007335,1,5,,53,M,M,UG,0,,,89432.19,,89432.19,628002
12007337,1,4,,45,M,M,UG,0,,,68873.45,,68873.45,380015
12007336,1,5,,28,F,S,POSTGRAD,0,,,54674.19,0,54674.19,605005
12007338,1,4,,49,M,M,UG,0,,,225051.75,,225051.75,520003
12007339,1,5,,53,M,M,UG,0,,,89432.19,,89432.19,628002
12007341,1,4,,50,M,M,OTHERS,0,,,104152.40,,104152.40,641601
12007342,1,4,,48,M,M,ENG,0,,,168167.27,,168167.27,400070
12033881,1,5,,31,M,S,GRAD,0,,TL,172664.03,8,172664.03,500034
12007340,1,4,,51,M,M,UG,0,,,54671.56,,54671.56,411005
12007343,1,4,,41,F,M,UG,2,,,47290.82,,47290.82,605005
12007345,1,4,,36,M,M,UG,0,,,54168.13,,54168.13,500034
12007346,1,4,,30,M,M,UG,0,,,340091.42,,340091.42,395002
12007348,1,4,,75,M,M,GRAD,0,,,172110.56,,172110.57,400070
12007350,1,5,,44,F,M,POSTGRAD,0,,,95811.20,,95811.20,517501
12007349,1,4,,42,M,M,UG,0,,,56298.59,,56298.59,641002
12007351,1,4,,44,M,M,GRAD,0,,,86813.18,,86813.18,560095
12007354,2,8,,,,,,0,,,0.00,,0.00,400070
12007353,1,4,,45,M,M,GRAD,0,,,80423.17,,80423.17,411005
12007355,1,4,,34,M,M,UG,0,,,150129.58,,150129.58,641002
12007357,1,4,,35,M,M,UG,3,,,45038.87,,45038.87,620017
12007358,1,4,,54,M,M,GRAD,0,,,242286.88,,242286.87,400070
12007362,1,5,,41,M,M,GRAD,2,,,43492.54,0,43492.54,600053
12007363,1,5,,53,M,M,OTHERS,0,,,50947.97,0,50947.97,627005
12007364,1,5,,33,M,M,GRAD,3,,MGR,176810.61,1,176810.61,110001
12007361,1,4,,52,M,M,GRAD,1,,,561703.70,,561703.70,600017
12007366,1,4,,39,M,M,UG,3,,,50997.52,,50997.52,570009
12007368,1,6,,36,M,M,PRF,0,,,78917.37,,78917.37,400070
12007369,1,5,,45,M,M,ENG,0,,,124744.17,6,124744.17,411005
12007370,1,4,,30,M,M,UG,0,,,68238.40,,68238.40,500034
12007372,1,5,,51,M,M,GRAD,0,,OTH,76459.49,20,76459.49,500034
12007373,1,5,,39,M,M,GRAD,0,,OTH,64219.43,8,64219.43,500034
12007374,1,4,,48,M,M,GRAD,2,,,249458.57,,249458.56,110001
12007375,1,5,,51,M,M,UG,2,,,58079.13,0,58079.13,380015
12007376,1,5,,47,M,M,UG,0,,,76465.50,0,76465.50,500034
12007313,1,4,,51,M,M,UG,1,,,37532.40,,37532.40,639001
12007377,1,4,,44,M,M,UG,0,,,92014.42,,92014.42,628002
12007378,1,4,,37,M,M,GRAD,0,,,127203.17,,127203.17,500034
12007379,1,4,,40,M,M,UG,0,,,45038.87,,45038.87,641002
12007382,1,5,,50,F,M,UG,2,,,75979.08,0,75979.08,602001
12007383,1,4,,38,M,M,UG,0,,,144875.04,,144875.04,520003
12007384,1,5,,32,F,M,GRAD,0,,,311928.73,0,311928.73,500034
12007385,1,4,,35,M,M,UG,5,,,67558.31,,67558.31,620017
12007386,1,4,,40,M,M,UG,3,,,36826.04,,36826.04,380015
12007387,1,5,,40,M,M,GRAD,0,,,98948.90,8,98948.90,400070
12007389,1,4,,43,F,M,OTHERS,0,,,55848.20,,55848.20,625010
12007392,1,4,,54,M,M,PRF,0,,,123120.64,,123120.64,560095
12007391,1,5,,40,M,M,GRAD,0,,,64997.10,0,64997.10,560095
12007393,1,4,,29,M,S,UG,0,,,52545.35,,52545.35,641002
12007390,1,4,,40,M,M,UG,3,,,45038.87,,45038.87,639001
12007398,1,4,,35,M,M,UG,0,,,210780.43,,210780.43,500034
12007399,1,5,,52,M,M,UG,0,,,65079.67,,65079.67,517501
12007400,1,5,,57,M,M,UG,0,,OTH,167032.67,0,167032.67,500034
12033883,1,4,,55,M,M,UG,0,,,106216.68,,106216.68,500034
12007402,1,4,,33,F,M,UG,0,,,1.50,,1.50,500034
12007404,1,5,,50,M,M,GRAD,0,,OTH,45038.87,14,45038.87,500034
12007405,1,4,,37,M,M,GRAD,0,,,130653.27,,130653.27,625010
12007406,1,5,,31,F,M,POSTGRAD,0,,,19781.07,,19781.07,625010
12007408,1,4,,28,M,S,UG,0,,,107389.19,,107389.19,411005
12007403,1,4,,47,M,M,POSTGRAD,0,,,41022.91,,41022.91,627005
12007409,1,4,,47,M,M,GRAD,0,,,235831.50,,235831.50,400070
12007410,1,4,,55,M,M,UG,0,,,34145.47,,34145.47,570009
12007411,1,5,,31,M,M,UG,0,,,24020.73,,24020.73,380015
12007414,1,4,,31,M,M,GRAD,2,,,120103.66,,120103.66,605005
12007415,1,4,,48,M,M,UG,3,,,67558.31,,67558.31,605005
12007416,1,4,,38,M,M,UG,0,,,52545.35,,52545.35,380015
12007417,1,4,,49,M,M,POSTGRAD,0,,,571402.56,,571402.56,400070
12007419,1,4,,28,M,M,UG,0,,,62353.81,,62353.82,395002
12007420,1,5,,27,M,M,GRAD,0,,,41935.70,0,41935.70,639001
12007421,1,4,,44,M,M,UG,0,,,291146.29,,291146.29,411005
12007412,1,4,,46,M,M,UG,2,,,57683.04,,57683.04,380015
12007422,1,4,,50,M,M,UG,0,,,52545.35,,52545.35,641002
12007413,1,4,,50,M,M,UG,2,,,901653.86,,901653.86,380015
12033884,1,5,,33,M,M,PRF,0,,,78831.54,1,78831.54,560095
12007423,1,4,,35,M,M,UG,0,,,120756.73,,120756.73,635109
12007424,1,5,,39,F,M,POSTGRAD,2,,,45628.88,4,45628.88,639001
12007425,1,4,,41,M,M,GRAD,3,,,75515.18,,75515.18,600017
12007426,1,5,,27,M,S,GRAD,0,,,25726.20,,25726.20,380015
12007428,1,4,,30,M,M,UG,0,,,70302.05,,70302.05,400070
12007427,1,5,,30,M,S,POSTGRAD,0,,,30025.92,,30025.92,639001
12007432,1,4,,34,M,M,UG,0,,,142623.10,,142623.10,641002
12007433,1,5,,38,M,M,GRAD,0,,MGR,93605.79,14,93605.79,500034
12007435,1,4,,34,M,M,UG,4,,,42036.28,,42036.28,639001
12007436,1,4,,38,M,M,GRAD,0,,,66115.94,,66115.94,500034
12007437,1,5,,27,F,S,GRAD,0,,,41684.98,0,41684.98,500034
12007438,1,4,,44,M,M,OTHERS,0,,,78067.38,,78067.38,641601
12007430,1,4,,36,M,M,GRAD,0,,,316951.32,,316951.32,411005
12007418,1,5,,25,M,S,GRAD,0,,,24020.73,0,24020.73,560095
12007434,1,5,,40,M,M,null,0,,,36248.79,0,36248.79,636004
12007439,1,4,,42,M,M,UG,0,,,52545.35,,52545.35,641002
12007440,1,4,,33,M,S,GRAD,0,,,52201.30,,52201.31,411005
12007441,1,5,,53,F,M,GRAD,0,,,108907.00,0,108907.00,500034
12007442,1,4,,34,M,M,GRAD,0,,,90077.75,,90077.75,380015
12007443,1,5,,51,F,M,POSTGRAD,0,,,21018.14,,21018.14,627005
12007444,1,4,,31,M,M,GRAD,0,,,57136.18,,57136.18,400070
12007446,1,4,,49,F,M,GRAD,0,,,251052.69,,251052.69,395002
12007445,1,4,,23,M,S,OTHERS,0,,,56598.85,,56598.85,625010
12007447,1,4,,29,M,M,UG,0,,,64978.08,,64978.08,395002
12007448,1,5,,40,M,M,GRAD,0,,,0.12,9,0.12,400070
12007449,1,5,,27,F,M,GRAD,0,,,31247.97,,31247.97,380015
12007450,1,4,,51,M,M,UG,0,,,67912.74,,67912.74,400070
12033885,1,4,,48,F,M,UG,0,,,98334.87,,98334.87,600017
12007451,1,4,,45,M,M,OTHERS,0,,,59301.18,,59301.18,641601
12007452,1,4,,53,M,M,OTHERS,0,,,99686.04,,99686.04,625010
12007453,1,4,,42,M,M,OTHERS,0,,,168145.13,,168145.13,636004
12007454,1,4,,37,M,M,GRAD,0,,,65660.93,,65660.92,411005
12007455,1,4,,23,M,M,UG,0,,,42036.28,,42036.28,380015
12007460,1,5,,41,M,M,POSTGRAD,0,,,266155.72,9,266155.72,400070
12007457,1,4,,42,F,M,UG,2,,,0.00,,0.00,0
12007463,1,4,,39,M,M,UG,4,,,45038.87,,45038.87,602001
12007459,1,4,,36,F,M,UG,1,,,1.50,,1.50,0
12007464,1,4,,29,M,M,POSTGRAD,1,,,74932.05,,74932.05,380015
12007465,1,5,,54,M,M,GRAD,1,,,55786.65,23,55786.65,560095
12007458,1,4,,46,M,M,UG,3,,,63054.42,,63054.42,0
12007466,1,4,,35,M,M,UG,0,,,101337.47,,101337.47,600017
12007468,1,5,,50,M,M,UG,0,,,13811.92,,13811.92,380015
12007470,1,4,,40,M,M,UG,0,,,99986.30,,99986.30,624003
12007471,1,4,,63,M,M,GRAD,0,,,331507.63,,331507.63,391440
12007472,1,4,,42,F,M,UG,0,,,69810.25,,69810.25,380015
12007473,1,5,,50,F,S,UG,0,,,101586.68,0,101586.68,500034
12007475,1,4,,60,M,M,UG,2,,,67558.31,,67558.31,605005
12007477,1,4,,49,M,M,GRAD,0,,,234573.97,,234573.97,500034
12007478,1,5,,29,M,S,OTHERS,0,,,48766.59,,48766.59,625010
12007479,1,5,,33,F,M,GRAD,0,,,18165.68,,18165.68,628002
12007480,1,4,,35,M,M,GRAD,0,,,705389.84,,705389.84,530016
12007481,1,5,,39,M,M,POSTGRAD,3,,,39258.89,,39258.89,639001
12007482,1,4,,42,F,M,UG,2,,,120103.66,,120103.66,0
12007483,1,4,,33,M,S,UG,0,,,91981.39,,91981.39,628002
12007484,1,4,,32,M,M,UG,0,,,59301.18,,59301.18,411005
12007485,1,4,,37,M,M,UG,0,,,60051.83,,60051.83,641002
12007488,1,5,,40,F,M,UG,1,,,33028.51,,33028.51,0
12007489,1,4,,31,M,M,POSTGRAD,1,,,143483.34,,143483.34,380015
12007490,1,4,,32,M,M,GRAD,0,,,105869.50,,105869.50,411005
12007492,1,5,,42,M,M,UG,0,,OTH,41868.14,9,41868.14,500034
12007491,1,4,,53,M,M,UG,1,,,93320.55,,93320.55,632007
12007494,1,4,,46,M,M,UG,3,,,39664.24,,39664.24,632007
12007487,1,5,,40,M,M,POSTGRAD,1,,,26407.79,,26407.79,570009
12007486,1,4,,45,M,M,UG,1,,,46670.78,,46670.78,570009
12007497,1,4,,37,F,M,UG,2,,,1.50,,1.50,0
12007500,1,5,,37,F,M,GRAD,0,,,28683.76,6,28683.76,635109
12007501,1,5,,25,M,S,UG,1,,,27023.32,2,27023.32,635109
12007502,1,4,,51,M,M,UG,0,,,93305.53,,93305.53,600017
12007503,1,4,,31,M,S,UG,0,,,75286.98,,75286.98,500034
12007505,1,4,,42,M,M,UG,4,,,66057.02,,66057.02,639001
12007506,1,5,,49,M,M,UG,3,,,54887.37,30,54887.37,632007
12007431,1,5,,35,F,M,UG,0,,,25769.74,,25769.74,636004
12007507,1,4,,36,M,M,UG,0,,,58532.52,,58532.52,627005
12007509,1,4,,45,M,M,UG,3,,,45038.87,,45038.87,620017
12008477,1,5,,31,F,M,POSTGRAD,0,,,19516.85,,19516.85,380015
12007510,1,4,,24,M,M,GRAD,0,,,39972.00,,39972.00,380015
12033886,1,5,,50,M,M,GRAD,0,,,44672.56,,44672.56,380015
12007511,1,4,,43,M,M,OTHERS,0,,,73563.49,,73563.49,641601
12007512,1,5,,38,M,M,UG,3,,,30561.88,,30561.88,602001
12007513,1,4,,55,M,M,UG,0,,,129862.09,,129862.09,520003
12007514,1,5,,29,M,M,GRAD,0,,,49969.13,,49969.13,411005
12007515,1,4,,32,F,M,UG,0,,,43912.90,,43912.90,613009
12007516,1,5,,52,M,M,UG,0,,,23420.21,,23420.21,380015
12007517,1,4,,32,F,M,UG,2,,,43912.90,,43912.90,613009
12007496,1,4,,47,M,M,OTHERS,0,,,45038.87,,45038.87,624003
12007518,1,4,,54,M,M,GRAD,0,,,66057.02,,66057.02,641002
12007520,1,4,,39,M,M,POSTGRAD,2,,,24038.45,,24038.44,110001
12007522,1,4,,28,M,M,GRAD,0,,,45597.10,,45597.11,400070
12007521,1,5,,31,M,M,POSTGRAD,0,,ASTM,43680.20,3,43680.20,500034
12007523,1,5,,52,M,M,UG,0,,OTH,48700.53,2,48700.53,600053
12007526,1,5,,31,M,M,POSTGRAD,3,,,66406.82,8,66406.82,380015
12007527,1,4,,27,M,M,UG,0,,,65291.98,,65291.98,395002
12007529,1,4,,46,M,M,UG,0,,,552910.73,,552910.73,500034
12007531,1,4,,44,F,M,UG,0,,,67558.31,,67558.31,641002
12008478,1,4,,38,M,M,GRAD,1,,,1450542.50,,1450542.49,110001
12007532,1,4,,40,M,M,GRAD,0,,,355130.77,,355130.77,500034
12007533,1,4,,38,M,M,UG,4,,,48041.47,,48041.47,639001
12007530,1,4,,38,M,M,GRAD,6,,,245260.57,,245260.57,380015
12007534,1,4,,49,M,M,GRAD,3,,,262327.92,,262327.92,110001
12007535,1,4,,42,M,M,GRAD,0,,,474007.13,10,474007.13,400070
12007536,1,4,,37,M,M,GRAD,0,,,50431.41,,50431.40,400070
12007538,1,5,,54,M,M,GRAD,0,,,197956.36,0,197956.36,500034
12007539,5,8,,,,,,0,,,0.00,,0.00,560095
12007537,1,4,,42,M,M,UG,0,,,144724.92,,144724.92,600017
12007540,1,4,,43,M,M,GRAD,3,,,318753.88,,318753.87,110001
12007543,1,4,,49,M,M,POSTGRAD,0,,,109386.03,,109386.04,395002
12007541,1,5,,34,M,S,GRAD,3,,,23270.08,,23270.08,639001
12007542,1,4,,49,M,M,UG,0,,,116490.05,,116490.05,500034
12007544,1,5,,41,M,M,GRAD,0,,,95426.86,,95426.86,500034
12007545,1,5,,45,M,M,GRAD,0,,,77960.79,0,77960.79,395002
12007546,1,4,,55,M,M,UG,1,,,133803.36,,133803.36,380015
12007549,1,4,,46,M,M,UG,0,,,52545.35,,52545.35,641002
12007550,1,4,,40,M,M,POSTGRAD,0,,,150129.58,,150129.58,400070
12007552,1,5,,58,M,M,UG,0,,,0.12,0,0.12,400070
12007555,1,4,,47,M,M,UG,0,,,76566.09,,76566.09,637001
12007553,1,4,,47,M,M,UG,0,,,127273.48,,127273.48,500034
12007556,1,4,,39,M,M,UG,3,,,270233.24,,270233.24,620017
12007557,1,4,,30,M,M,UG,3,,,79568.68,,79568.68,602001
12007558,1,5,,46,M,M,GRAD,0,,,85874.12,0,85874.12,570009
12007559,1,4,,41,M,M,POSTGRAD,1,,,50352.34,,50352.34,391440
12007560,1,5,,34,M,M,UG,0,,,25936.39,,25936.39,380015
12007561,1,4,,50,M,M,GRAD,0,,,1230541.86,,1230541.86,500034
12007562,1,5,,55,M,M,UG,0,,,53635.29,,53635.29,627005
12007563,1,4,,34,M,M,UG,0,,,90077.75,,90077.75,624003
12007564,1,4,,32,M,M,OTHERS,0,,,56511.78,,56511.78,625010
12007565,1,4,,33,M,M,POSTGRAD,0,,,135281.76,,135281.76,641601
12007566,1,4,,34,M,M,UG,0,,,76509.04,,76509.04,570009
12007568,1,4,,43,M,M,OTHERS,0,,,79718.81,,79718.81,625010
12007567,1,4,,38,M,M,UG,0,,,57998.06,,57998.06,641601
12007570,1,4,,35,M,M,GRAD,0,,,107361.42,,107361.42,400070
12007572,1,5,,29,M,M,GRAD,0,,,83460.04,0,83460.04,605005
12007573,1,4,,29,M,S,UG,0,,,40685.12,,40685.12,628002
12007574,1,5,,35,M,S,UG,0,,,31001.76,,31001.76,380015
12007575,1,5,,44,M,M,POSTGRAD,0,,,78935.13,0,78935.13,500034
12007576,1,4,,45,M,M,GRAD,0,,,46345.00,,46345.00,641601
12007569,1,4,,34,M,M,OTHERS,0,,,109594.59,,109594.59,636004
12007577,1,5,,,,,,,,,0.00,,0.00,#N/A
12007579,1,4,,40,M,M,UG,0,,,52545.35,,52545.35,641002
12007578,1,4,,50,M,M,UG,1,,,40824.36,,40824.36,600017
12007582,1,4,,39,M,M,UG,0,,,54046.65,,54046.65,380015
12007583,1,5,,53,M,M,GRAD,1,,,102325.32,30,102325.32,302001
12007585,1,4,,51,M,M,POSTGRAD,0,,,212873.24,,212873.24,110001
12007586,1,4,,46,M,M,UG,0,,,127627.78,,127627.78,560095
12007587,1,4,,47,M,M,GRAD,0,,,488352.76,,488352.76,560095
12007590,1,4,,34,M,M,UG,0,,,62303.78,,62303.78,613009
12007591,1,4,,42,M,M,UG,4,,,40534.99,,40534.99,639001
12007588,1,5,,43,F,M,GRAD,0,,,78249.04,,78249.04,625010
12007592,1,4,,53,M,M,UG,2,,,90077.75,,90077.75,639001
12007593,1,4,,51,M,M,UG,0,,,76566.09,,76566.09,637001
12007594,1,4,,30,M,S,UG,1,,,31046.80,,31046.80,639001
12007596,1,4,,40,M,M,UG,0,,,38968.13,,38968.13,395002
12007601,3,5,,50,M,M,UG,0,,,27023.32,0,27023.32,635109
12007603,1,4,,50,M,M,UG,0,,,121604.96,,121604.96,380015
12007604,1,7,,54,M,M,GRAD,0,,,0.12,,0.12,110001
12007605,4,4,,,,,,0,,,0.00,,0.00,391440
12007607,1,5,,44,M,M,UG,0,,,75387.57,,75387.57,641002
12007609,1,4,,27,M,S,POSTGRAD,0,,,73113.11,,73113.11,637001
12007610,1,4,,23,M,S,UG,0,,,83071.20,,83071.20,500034
12007611,1,4,,51,M,M,UG,0,,,103900.18,,103900.18,500034
